,cdate,acode,aname,scode,sname,fdust,ufdust,ozone,nd,cm,sagas,ufsquare,Sum,AVGfdust,AVGufdust,AVGozone,AVGnd,AVGcm,AVGsgas,SDfdus,SDufdust,SDozone,SDnd,SDcm,SDsgas
7287,20181221,101,서북권,111191,서대문구,64,43,0.009,0.044,0.5,0.005,1849,107.558,,,,,,,,,,,,
7288,20181222,102,동북권,111311,노원구,93,66,0.008,0.054,1,0.008,4356,160.07,,,,,,,,,,,,
7289,20181222,104,동남권,111274,강동구,81,61,0.008,0.06,1,0.008,3721,143.076,,,,,,,,,,,,
7290,20181222,104,동남권,111273,송파구,98,68,0.006,0.071,1.2,0.006,4624,167.283,,,,,,,,,,,,
7291,20181222,104,동남권,111262,서초구,99,64,0.009,0.05,0.8,0.006,4096,163.865,,,,,,,,,,,,
7292,20181222,104,동남권,111261,강남구,91,79,0.007,0.056,1.1,0.009,6241,171.172,,,,,,,,,,,,
7293,20181222,103,서남권,111301,양천구,107,74,0.007,0.06,1,0.004,5476,182.071,,,,,,,,,,,,
7294,20181222,103,서남권,111281,금천구,88,67,0.008,0.063,1,0.008,4489,156.079,,,,,,,,,,,,
7295,20181222,103,서남권,111251,관악구,97,71,0.009,0.064,0.9,0.007,5041,168.98,,,,,,,,,,,,
7296,20181222,103,서남권,111241,동작구,92,70,0.01,0.066,1.1,0.006,4900,163.182,,,,,,,,,,,,
7297,20181222,103,서남권,111231,영등포구,94,77,0.006,0.039,1,0.005,5929,172.05,,,,,,,,,,,,
7298,20181222,103,서남권,111221,구로구,94,62,0.008,0.054,0.7,0.008,3844,156.77,,,,,,,,,,,,
7299,20181222,103,서남권,111212,강서구,110,65,0.01,0.056,1,0.008,4225,176.074,,,,,,,,,,,,
7300,20181222,102,동북권,111291,강북구,90,62,0.014,0.046,0.9,0.005,3844,152.965,,,,,,,,,,,,
7301,20181222,102,동북권,111171,도봉구,88,64,0.013,0.043,1.2,0.007,4096,153.263,,,,,,,,,,,,
7302,20181222,102,동북권,111161,성북구,79,44,0.009,0.059,1.1,0.005,1936,124.173,,,,,,,,,,,,
7303,20181222,102,동북권,111152,동대문구,85,73,0.01,0.057,1.1,0.01,5329,159.177,,,,,,,,,,,,
7304,20181222,102,동북권,111151,중랑구,81,64,0.008,0.048,0.9,0.009,4096,145.965,,,,,,,,,,,,
7305,20181222,102,동북권,111142,성동구,87,49,0.006,0.056,0.8,0.008,2401,136.87,,,,,,,,,,,,
7306,20181222,102,동북권,111141,광진구,85,55,0.005,0.057,1.5,0.006,3025,141.568,,,,,,,,,,,,
7307,20181222,101,서북권,111201,마포구,103,58,0.006,0.045,1,0.004,3364,162.055,,,,,,,,,,,,
7308,20181222,101,서북권,111191,서대문구,82,64,0.01,0.046,0.8,0.006,4096,146.862,,,,,,,,,,,,
7309,20181222,101,서북권,111181,은평구,82,58,0.015,0.05,1,0.007,3364,141.072,,,,,,,,,,,,
7310,20181222,100,도심권,111131,용산구,82,66,0.007,0.061,1,0.005,4356,149.073,,,,,,,,,,,,
7311,20181222,100,도심권,111123,종로구,83,57,0.011,0.06,1.1,0.007,3249,141.178,,,,,,,,,,,,
7312,20181222,100,도심권,111121,중구,81,57,0.012,0.06,0.9,0.006,3249,138.978,,,,,,,,,,,,
7313,20181223,100,도심권,111121,중구,54,31,0.027,0.023,0.6,0.004,961,85.654,,,,,,,,,,,,
7314,20181223,104,동남권,111274,강동구,56,37,0.018,0.031,0.6,0.007,1369,93.656,,,,,,,,,,,,
7315,20181223,104,동남권,111273,송파구,59,32,0.017,0.031,0.6,0.004,1024,91.652,,,,,,,,,,,,
7316,20181223,104,동남권,111262,서초구,56,28,0.024,0.021,0.4,0.004,784,84.449,,,,,,,,,,,,
7317,20181223,104,동남권,111261,강남구,52,37,0.018,0.02,0.6,0.006,1369,89.644,,,,,,,,,,,,
7318,20181223,103,서남권,111301,양천구,62,32,0.023,0.023,0.6,0.003,1024,94.649,,,,,,,,,,,,
7319,20181223,103,서남권,111281,금천구,51,31,0.024,0.025,0.6,0.005,961,82.654,,,,,,,,,,,,
7320,20181223,103,서남권,111251,관악구,58,32,0.025,0.021,0.5,0.005,1024,90.551,,,,,,,,,,,,
7321,20181223,103,서남권,111241,동작구,55,34,0.024,0.025,0.6,0.004,1156,89.653,,,,,,,,,,,,
7322,20181223,103,서남권,111231,영등포구,57,35,0.009,0.021,0.7,0.005,1225,92.735,,,,,,,,,,,,
7323,20181223,103,서남권,111221,구로구,54,24,0.025,0.019,0.4,0.006,576,78.45,,,,,,,,,,,,
7324,20181223,103,서남권,111212,강서구,63,30,0.027,0.02,0.6,0.006,900,93.653,,,,,,,,,,,,
7325,20181223,102,동북권,111311,노원구,61,38,0.023,0.017,0.6,0.005,1444,99.645,,,,,,,,,,,,
7326,20181223,102,동북권,111291,강북구,62,35,0.029,0.019,0.6,0.004,1225,97.652,,,,,,,,,,,,
7327,20181223,102,동북권,111171,도봉구,53,30,0.029,0.012,0.8,0.005,900,83.846,,,,,,,,,,,,
7328,20181223,102,동북권,111161,성북구,55,24,0.024,0.023,0.7,0.004,576,79.751,,,,,,,,,,,,
7329,20181223,102,동북권,111152,동대문구,51,35,0.021,0.021,0.7,0.008,1225,86.75,,,,,,,,,,,,
7330,20181223,102,동북권,111151,중랑구,51,35,0.02,0.023,0.6,0.007,1225,86.65,,,,,,,,,,,,
7331,20181223,102,동북권,111142,성동구,59,29,0.018,0.021,0.4,0.006,841,88.445,,,,,,,,,,,,
7332,20181223,102,동북권,111141,광진구,55,27,0.015,0.027,1.1,0.005,729,83.147,,,,,,,,,,,,
7333,20181223,101,서북권,111201,마포구,61,24,0.018,0.018,0.6,0.003,576,85.639,,,,,,,,,,,,
7334,20181223,101,서북권,111191,서대문구,57,33,0.023,0.018,0.3,0.003,1089,90.344,,,,,,,,,,,,
7335,20181223,101,서북권,111181,은평구,57,32,0.027,0.019,0.7,0.006,1024,89.752,,,,,,,,,,,,
7336,20181223,100,도심권,111131,용산구,49,32,0.018,0.026,0.6,0.003,1024,81.647,,,,,,,,,,,,
7337,20181223,100,도심권,111123,종로구,51,29,0.024,0.023,0.6,0.005,841,80.652,,,,,,,,,,,,
7338,20181224,102,동북권,111291,강북구,25,13,0.022,0.02,0.4,0.003,169,38.445,,,,,,,,,,,,
7339,20181224,104,동남권,111274,강동구,26,15,0.011,0.035,0.5,0.006,225,41.552,,,,,,,,,,,,
7340,20181224,104,동남권,111273,송파구,28,12,0.012,0.035,0.5,0.004,144,40.551,,,,,,,,,,,,
7341,20181224,104,동남권,111262,서초구,18,5,0.014,0.029,0.2,0.004,25,23.247,,,,,,,,,,,,
7342,20181224,104,동남권,111261,강남구,18,12,0.013,0.025,0.4,0.006,144,30.444,,,,,,,,,,,,
7343,20181224,103,서남권,111301,양천구,25,13,0.015,0.032,0.4,0.003,169,38.45,,,,,,,,,,,,
7344,20181224,103,서남권,111281,금천구,23,15,0.016,0.031,0.4,0.005,225,38.452,,,,,,,,,,,,
7345,20181224,103,서남권,111251,관악구,25,14,0.016,0.033,0.3,0.005,196,39.354,,,,,,,,,,,,
7346,20181224,103,서남권,111241,동작구,25,13,0.016,0.031,0.4,0.004,169,38.451,,,,,,,,,,,,
7347,20181224,103,서남권,111231,영등포구,26,15,0.01,0.023,0.6,0.005,225,41.638,,,,,,,,,,,,
7348,20181224,103,서남권,111221,구로구,19,5,0.016,0.027,0.2,0.006,25,24.249,,,,,,,,,,,,
7349,20181224,103,서남권,111212,강서구,25,11,0.016,0.029,0.4,0.006,121,36.451,,,,,,,,,,,,
7350,20181224,102,동북권,111311,노원구,23,14,0.012,0.029,0.5,0.005,196,37.546,,,,,,,,,,,,
7351,20181224,102,동북권,111171,도봉구,18,10,0.019,0.02,0.7,0.004,100,28.743,,,,,,,,,,,,
7352,20181224,102,동북권,111161,성북구,22,9,0.017,0.028,0.5,0.003,81,31.548,,,,,,,,,,,,
7353,20181224,102,동북권,111152,동대문구,18,12,0.018,0.022,0.5,0.007,144,30.547,,,,,,,,,,,,
7354,20181224,102,동북권,111151,중랑구,18,12,0.013,0.026,0.5,0.006,144,30.545,,,,,,,,,,,,
7355,20181224,102,동북권,111142,성동구,24,11,0.012,0.026,0.3,0.005,121,35.343,,,,,,,,,,,,
7356,20181224,102,동북권,111141,광진구,20,6,0.011,0.028,1,0.004,36,27.043,,,,,,,,,,,,
7357,20181224,101,서북권,111201,마포구,27,8,0.012,0.022,0.4,0.003,64,35.437,,,,,,,,,,,,
7358,20181224,101,서북권,111191,서대문구,22,12,0.017,0.022,0.2,0.003,144,34.242,,,,,,,,,,,,
7359,20181224,101,서북권,111181,은평구,21,11,0.021,0.022,0.6,0.005,121,32.648,,,,,,,,,,,,
7360,20181224,100,도심권,111131,용산구,17,10,0.012,0.031,0.4,0.003,100,27.446,,,,,,,,,,,,
7361,20181224,100,도심권,111123,종로구,21,10,0.018,0.024,0.5,0.004,100,31.546,,,,,,,,,,,,
7362,20181224,100,도심권,111121,중구,22,11,0.018,0.027,0.4,0.003,121,33.448,,,,,,,,,,,,
7363,20181225,102,동북권,111311,노원구,35,23,0.003,0.045,0.7,0.006,529,58.754,,,,,,,,,,,,
7364,20181225,104,동남권,111274,강동구,36,25,0.004,0.047,0.6,0.006,625,61.657,,,,,,,,,,,,
7365,20181225,104,동남권,111273,송파구,38,23,0.004,0.049,0.6,0.004,529,61.657,,,,,,,,,,,,
7366,20181225,104,동남권,111262,서초구,30,15,0.004,0.042,0.5,0.004,225,45.55,,,,,,,,,,,,
7367,20181225,104,동남권,111261,강남구,33,24,0.004,0.041,0.6,0.006,576,57.651,,,,,,,,,,,,
7368,20181225,103,서남권,111301,양천구,37,21,0.003,0.054,0.8,0.003,441,58.86,,,,,,,,,,,,
7369,20181225,103,서남권,111281,금천구,29,21,0.005,0.047,0.6,0.005,441,50.657,,,,,,,,,,,,
7370,20181225,103,서남권,111251,관악구,34,22,0.005,0.053,0.6,0.005,484,56.663,,,,,,,,,,,,
7371,20181225,103,서남권,111241,동작구,31,21,0.006,0.048,0.6,0.004,441,52.658,,,,,,,,,,,,
7372,20181225,103,서남권,111231,영등포구,39,27,0.007,0.031,0.9,0.005,729,66.943,,,,,,,,,,,,
7373,20181225,103,서남권,111221,구로구,30,16,0.004,0.044,0.5,0.007,256,46.555,,,,,,,,,,,,
7374,20181225,103,서남권,111212,강서구,38,20,0.004,0.053,0.7,0.006,400,58.763,,,,,,,,,,,,
7375,20181225,102,동북권,111291,강북구,39,23,0.004,0.045,0.7,0.004,529,62.753,,,,,,,,,,,,
7376,20181225,102,동북권,111171,도봉구,32,22,0.004,0.039,1,0.004,484,55.047,,,,,,,,,,,,
7377,20181225,102,동북권,111161,성북구,34,16,0.003,0.052,0.9,0.004,256,50.959,,,,,,,,,,,,
7378,20181225,102,동북권,111152,동대문구,31,25,0.003,0.047,0.8,0.008,625,56.858,,,,,,,,,,,,
7379,20181225,102,동북권,111151,중랑구,29,21,0.004,0.038,0.6,0.007,441,50.649,,,,,,,,,,,,
7380,20181225,102,동북권,111142,성동구,33,18,0.003,0.043,0.5,0.006,324,51.552,,,,,,,,,,,,
7381,20181225,102,동북권,111141,광진구,35,17,0.002,0.044,1.3,0.005,289,53.351,,,,,,,,,,,,
7382,20181225,101,서북권,111201,마포구,38,16,0.004,0.035,0.6,0.003,256,54.642,,,,,,,,,,,,
7383,20181225,101,서북권,111191,서대문구,32,22,0.004,0.041,0.3,0.003,484,54.348,,,,,,,,,,,,
7384,20181225,101,서북권,111181,은평구,32,18,0.006,0.041,0.8,0.006,324,50.853,,,,,,,,,,,,
7385,20181225,100,도심권,111131,용산구,27,20,0.003,0.048,0.6,0.004,400,47.655,,,,,,,,,,,,
7386,20181225,100,도심권,111123,종로구,34,20,0.003,0.051,0.8,0.005,400,54.859,,,,,,,,,,,,
7387,20181225,100,도심권,111121,중구,32,20,0.003,0.052,0.7,0.005,400,52.76,,,,,,,,,,,,
7388,20181226,100,도심권,111131,용산구,46,29,0.01,0.033,0.6,0.003,841,75.646,,,,,,,,,,,,
7389,20181226,104,동남권,111274,강동구,47,29,0.014,0.03,0.6,0.006,841,76.65,,,,,,,,,,,,
7390,20181226,104,동남권,111273,송파구,56,29,0.01,0.036,0.6,0.004,841,85.65,,,,,,,,,,,,
7391,20181226,104,동남권,111262,서초구,54,23,0.015,0.027,0.4,0.004,529,77.446,,,,,,,,,,,,
7392,20181226,104,동남권,111261,강남구,53,36,0.01,0.029,0.6,0.006,1296,89.645,,,,,,,,,,,,
7393,20181226,103,서남권,111301,양천구,60,30,0.015,0.03,0.6,0.003,900,90.648,,,,,,,,,,,,
7394,20181226,103,서남권,111281,금천구,55,30,0.014,0.032,0.6,0.005,900,85.651,,,,,,,,,,,,
7395,20181226,103,서남권,111251,관악구,60,33,0.015,0.032,0.5,0.005,1089,93.552,,,,,,,,,,,,
7396,20181226,103,서남권,111241,동작구,56,33,0.015,0.031,0.6,0.004,1089,89.65,,,,,,,,,,,,
7397,20181226,103,서남권,111231,영등포구,58,34,0.013,0.023,0.8,0.005,1156,92.841,,,,,,,,,,,,
7398,20181226,103,서남권,111221,구로구,55,22,0.016,0.026,0.4,0.006,484,77.448,,,,,,,,,,,,
7399,20181226,103,서남권,111212,강서구,58,25,0.019,0.024,0.5,0.006,625,83.549,,,,,,,,,,,,
7400,20181226,100,도심권,111123,종로구,51,27,0.013,0.03,0.7,0.004,729,78.747,,,,,,,,,,,,
7401,20181226,102,동북권,111311,노원구,52,31,0.015,0.024,0.6,0.006,961,83.645,,,,,,,,,,,,
7402,20181226,100,도심권,111121,중구,50,27,0.017,0.028,0.6,0.004,729,77.649,,,,,,,,,,,,
7403,20181226,102,동북권,111291,강북구,54,27,0.027,0.018,0.5,0.004,729,81.549,,,,,,,,,,,,
7404,20181226,102,동북권,111171,도봉구,46,25,0.022,0.018,0.9,0.005,625,71.945,,,,,,,,,,,,
7405,20181226,102,동북권,111161,성북구,47,18,0.019,0.027,0.6,0.004,324,65.65,,,,,,,,,,,,
7406,20181226,102,동북권,111152,동대문구,47,31,0.014,0.026,0.7,0.008,961,78.748,,,,,,,,,,,,
7407,20181226,102,동북권,111151,중랑구,42,27,0.015,0.025,0.6,0.007,729,69.647,,,,,,,,,,,,
7408,20181226,102,동북권,111142,성동구,56,25,0.01,0.029,0.4,0.005,625,81.444,,,,,,,,,,,,
7409,20181226,102,동북권,111141,광진구,47,20,0.011,0.029,1.3,0.005,400,68.345,,,,,,,,,,,,
7410,20181226,101,서북권,111201,마포구,61,21,0.013,0.02,0.5,0.003,441,82.536,,,,,,,,,,,,
7411,20181226,101,서북권,111191,서대문구,58,31,0.014,0.024,0.4,0.003,961,89.441,,,,,,,,,,,,
7412,20181226,101,서북권,111181,은평구,58,29,0.018,0.023,0.8,0.006,841,87.847,,,,,,,,,,,,
7413,20181227,102,동북권,111311,노원구,30,12,0.02,0.013,0.3,0.005,144,42.338,,,,,,,,,,,,
7414,20181227,104,동남권,111274,강동구,26,10,0.022,0.015,0.3,0.005,100,36.342,,,,,,,,,,,,
7415,20181227,104,동남권,111273,송파구,31,8,0.017,0.022,0.4,0.003,64,39.442,,,,,,,,,,,,
7416,20181227,104,동남권,111262,서초구,22,1,0.024,0.015,0.2,0.004,1,23.243,,,,,,,,,,,,
7417,20181227,104,동남권,111261,강남구,20,8,0.019,0.014,0.4,0.005,64,28.438,,,,,,,,,,,,
7418,20181227,103,서남권,111301,양천구,28,10,0.021,0.017,0.4,0.002,100,38.44,,,,,,,,,,,,
7419,20181227,103,서남권,111281,금천구,25,11,0.023,0.018,0.3,0.004,121,36.345,,,,,,,,,,,,
7420,20181227,103,서남권,111251,관악구,26,7,0.023,0.019,0.2,0.004,49,33.246,,,,,,,,,,,,
7421,20181227,103,서남권,111241,동작구,27,10,0.024,0.016,0.3,0.003,100,37.343,,,,,,,,,,,,
7422,20181227,103,서남권,111231,영등포구,30,11,0.021,0.007,0.6,0.005,121,41.633,,,,,,,,,,,,
7423,20181227,103,서남권,111221,구로구,20,1,0.023,0.014,0.2,0.005,1,21.242,,,,,,,,,,,,
7424,20181227,103,서남권,111212,강서구,25,8,0.025,0.013,0.3,0.005,64,33.343,,,,,,,,,,,,
7425,20181227,102,동북권,111291,강북구,32,10,0.03,0.006,0.3,0.003,100,42.339,,,,,,,,,,,,
7426,20181227,102,동북권,111171,도봉구,26,7,0.028,0.007,0.7,0.003,49,33.738,,,,,,,,,,,,
7427,20181227,102,동북권,111161,성북구,35,7,0.024,0.015,0.4,0.004,49,42.443,,,,,,,,,,,,
7428,20181227,102,동북권,111152,동대문구,23,9,0.023,0.012,0.5,0.007,81,32.542,,,,,,,,,,,,
7429,20181227,102,동북권,111151,중랑구,22,9,0.023,0.013,0.4,0.006,81,31.442,,,,,,,,,,,,
7430,20181227,102,동북권,111142,성동구,36,9,0.021,0.017,0.3,0.003,81,45.341,,,,,,,,,,,,
7431,20181227,102,동북권,111141,광진구,23,3,0.018,0.015,0.8,0.004,9,26.837,,,,,,,,,,,,
7432,20181227,101,서북권,111201,마포구,31,3,0.02,0.012,0.3,0.003,9,34.335,,,,,,,,,,,,
7433,20181227,101,서북권,111191,서대문구,30,8,0.023,0.013,0.4,0.002,64,38.438,,,,,,,,,,,,
7434,20181227,101,서북권,111181,은평구,29,8,0.027,0.012,0.6,0.005,64,37.644,,,,,,,,,,,,
7435,20181227,100,도심권,111131,용산구,19,7,0.019,0.018,0.3,0.003,49,26.34,,,,,,,,,,,,
7436,20181227,100,도심권,111123,종로구,26,9,0.023,0.015,0.4,0.004,81,35.442,,,,,,,,,,,,
7437,20181227,100,도심권,111121,중구,25,8,0.028,0.012,0.3,0.003,64,33.343,,,,,,,,,,,,
7438,20181228,100,도심권,111121,중구,34,14,0.019,0.018,0.4,0.003,196,48.44,,,,,,,,,,,,
7439,20181228,104,동남권,111274,강동구,32,14,0.013,0.023,0.4,0.005,196,46.441,,,,,,,,,,,,
7440,20181228,104,동남권,111273,송파구,39,12,0.012,0.027,0.5,0.004,144,51.543,,,,,,,,,,,,
7441,20181228,104,동남권,111262,서초구,30,4,0.015,0.023,0.2,0.004,16,34.242,,,,,,,,,,,,
7442,20181228,104,동남권,111261,강남구,30,14,0.012,0.019,0.4,0.005,196,44.436,,,,,,,,,,,,
7443,20181228,103,서남권,111301,양천구,40,14,0.014,0.023,0.4,0.002,196,54.439,,,,,,,,,,,,
7444,20181228,103,서남권,111281,금천구,33,15,0.015,0.025,0.4,0.004,225,48.444,,,,,,,,,,,,
7445,20181228,103,서남권,111251,관악구,39,14,0.016,0.027,0.3,0.005,196,53.348,,,,,,,,,,,,
7446,20181228,103,서남권,111241,동작구,36,16,0.015,0.024,0.4,0.004,256,52.443,,,,,,,,,,,,
7447,20181228,103,서남권,111231,영등포구,40,15,0.014,0.011,0.6,0.005,225,55.63,,,,,,,,,,,,
7448,20181228,103,서남권,111221,구로구,35,5,0.016,0.02,0.3,0.006,25,40.342,,,,,,,,,,,,
7449,20181228,103,서남권,111212,강서구,38,11,0.018,0.019,0.4,0.005,121,49.442,,,,,,,,,,,,
7450,20181228,102,동북권,111311,노원구,37,15,0.016,0.017,0.4,0.005,225,52.438,,,,,,,,,,,,
7451,20181228,102,동북권,111291,강북구,38,15,0.021,0.011,0.4,0.003,225,53.435,,,,,,,,,,,,
7452,20181228,102,동북권,111171,도봉구,29,11,0.021,0.011,0.8,0.003,121,40.835,,,,,,,,,,,,
7453,20181228,102,동북권,111161,성북구,39,10,0.017,0.022,0.5,0.004,100,49.543,,,,,,,,,,,,
7454,20181228,102,동북권,111152,동대문구,32,14,0.015,0.018,0.6,0.007,196,46.64,,,,,,,,,,,,
7455,20181228,102,동북권,111151,중랑구,27,14,0.015,0.019,0.4,0.006,196,41.44,,,,,,,,,,,,
7456,20181228,102,동북권,111142,성동구,40,15,0.015,0.021,0.4,0.003,225,55.439,,,,,,,,,,,,
7457,20181228,102,동북권,111141,광진구,30,9,0.011,0.022,0.7,0.004,81,39.737,,,,,,,,,,,,
7458,20181228,101,서북권,111201,마포구,42,6,0.014,0.016,0.4,0.003,36,48.433,,,,,,,,,,,,
7459,20181228,101,서북권,111191,서대문구,38,13,0.016,0.018,0.6,0.003,169,51.637,,,,,,,,,,,,
7460,20181228,101,서북권,111181,은평구,37,13,0.019,0.017,0.7,0.005,169,50.741,,,,,,,,,,,,
7461,20181228,100,도심권,111131,용산구,25,11,0.013,0.025,0.4,0.003,121,36.441,,,,,,,,,,,,
7462,20181228,100,도심권,111123,종로구,33,12,0.016,0.02,0.5,0.004,144,45.54,,,,,,,,,,,,
7463,20181229,102,동북권,111291,강북구,42,10,0.028,0.007,0.3,0.003,100,52.338,,,,,,,,,,,,
7464,20181229,104,동남권,111274,강동구,34,11,0.019,0.019,0.4,0.005,121,45.443,,,,,,,,,,,,
7465,20181229,104,동남권,111273,송파구,44,8,0.017,0.024,0.4,0.003,64,52.444,,,,,,,,,,,,
7466,20181229,104,동남권,111262,서초구,34,1,0.025,0.017,0.2,0.004,1,35.246,,,,,,,,,,,,
7467,20181229,104,동남권,111261,강남구,32,10,0.018,0.015,0.4,0.005,100,42.438,,,,,,,,,,,,
7468,20181229,103,서남권,111301,양천구,42,11,0.015,0.026,0.4,0.002,121,53.443,,,,,,,,,,,,
7469,20181229,103,서남권,111281,금천구,32,12,0.02,0.022,0.4,0.004,144,44.446,,,,,,,,,,,,
7470,20181229,103,서남권,111251,관악구,43,10,0.022,0.023,0.3,0.005,100,53.35,,,,,,,,,,,,
7471,20181229,103,서남권,111241,동작구,36,11,0.023,0.019,0.3,0.003,121,47.345,,,,,,,,,,,,
7472,20181229,103,서남권,111231,영등포구,41,10,0.019,0.016,0.6,0.005,100,51.64,,,,,,,,,,,,
7473,20181229,103,서남권,111221,구로구,38,2,0.02,0.018,0.2,0.005,4,40.243,,,,,,,,,,,,
7474,20181229,103,서남권,111212,강서구,40,9,0.022,0.019,0.4,0.005,81,49.446,,,,,,,,,,,,
7475,20181229,102,동북권,111311,노원구,38,12,0.02,0.015,0.4,0.005,144,50.44,,,,,,,,,,,,
7476,20181229,102,동북권,111171,도봉구,36,8,0.029,0.008,0.8,0.004,64,44.841,,,,,,,,,,,,
7477,20181229,102,동북권,111161,성북구,42,8,0.023,0.017,0.5,0.004,64,50.544,,,,,,,,,,,,
7478,20181229,102,동북권,111152,동대문구,34,10,0.023,0.013,0.5,0.007,100,44.543,,,,,,,,,,,,
7479,20181229,102,동북권,111151,중랑구,29,9,0.021,0.017,0.4,0.006,81,38.444,,,,,,,,,,,,
7480,20181229,102,동북권,111142,성동구,51,10,0.023,0.016,0.3,0.003,100,61.342,,,,,,,,,,,,
7481,20181229,102,동북권,111141,광진구,36,7,0.018,0.016,0.7,0.004,49,43.738,,,,,,,,,,,,
7482,20181229,101,서북권,111201,마포구,46,4,0.019,0.015,0.3,0.003,16,50.337,,,,,,,,,,,,
7483,20181229,101,서북권,111191,서대문구,45,9,0.019,0.018,0.5,0.002,81,54.539,,,,,,,,,,,,
7484,20181229,101,서북권,111181,은평구,44,11,0.024,0.016,0.7,0.005,121,55.745,,,,,,,,,,,,
7485,20181229,100,도심권,111131,용산구,27,7,0.02,0.019,0.4,0.003,49,34.442,,,,,,,,,,,,
7486,20181229,100,도심권,111123,종로구,36,9,0.023,0.016,0.4,0.004,81,45.443,,,,,,,,,,,,
7487,20181229,100,도심권,111121,중구,36,10,0.026,0.015,0.4,0.003,100,46.444,,,,,,,,,,,,
7488,20181230,102,동북권,111311,노원구,36,21,0.009,0.033,0.7,0.006,441,57.748,,,,,,,,,,,,
7489,20181230,104,동남권,111274,강동구,32,19,0.01,0.031,0.6,0.005,361,51.646,,,,,,,,,,,,
7490,20181230,104,동남권,111273,송파구,34,16,0.012,0.031,0.6,0.004,256,50.647,,,,,,,,,,,,
7491,20181230,104,동남권,111262,서초구,27,8,0.014,0.03,0.3,0.004,64,35.348,,,,,,,,,,,,
7492,20181230,104,동남권,111261,강남구,28,18,0.012,0.024,0.5,0.005,324,46.541,,,,,,,,,,,,
7493,20181230,103,서남권,111301,양천구,34,16,0.013,0.029,0.6,0.003,256,50.645,,,,,,,,,,,,
7494,20181230,103,서남권,111281,금천구,28,17,0.015,0.029,0.5,0.005,289,45.549,,,,,,,,,,,,
7495,20181230,103,서남권,111251,관악구,34,19,0.014,0.034,0.5,0.005,361,53.553,,,,,,,,,,,,
7496,20181230,103,서남권,111241,동작구,33,18,0.014,0.031,0.5,0.004,324,51.549,,,,,,,,,,,,
7497,20181230,103,서남권,111231,영등포구,31,19,0.015,0.02,0.7,0.005,361,50.74,,,,,,,,,,,,
7498,20181230,103,서남권,111221,구로구,26,8,0.015,0.025,0.3,0.006,64,34.346,,,,,,,,,,,,
7499,20181230,103,서남권,111212,강서구,33,14,0.017,0.025,0.5,0.005,196,47.547,,,,,,,,,,,,
7500,20181230,102,동북권,111291,강북구,39,20,0.015,0.023,0.6,0.003,400,59.641,,,,,,,,,,,,
7501,20181230,102,동북권,111171,도봉구,28,16,0.016,0.022,1.1,0.004,256,45.142,,,,,,,,,,,,
7502,20181230,102,동북권,111161,성북구,32,12,0.014,0.031,0.7,0.004,144,44.749,,,,,,,,,,,,
7503,20181230,102,동북권,111152,동대문구,29,19,0.014,0.025,0.7,0.008,361,48.747,,,,,,,,,,,,
7504,20181230,102,동북권,111151,중랑구,27,16,0.011,0.026,0.6,0.007,256,43.644,,,,,,,,,,,,
7505,20181230,102,동북권,111142,성동구,33,17,0.015,0.026,0.5,0.003,289,50.544,,,,,,,,,,,,
7506,20181230,102,동북권,111141,광진구,29,16,0.009,0.028,0.9,0.004,256,45.941,,,,,,,,,,,,
7507,20181230,101,서북권,111201,마포구,36,10,0.012,0.02,0.5,0.004,100,46.536,,,,,,,,,,,,
7508,20181230,101,서북권,111191,서대문구,32,18,0.014,0.024,0.8,0.005,324,50.843,,,,,,,,,,,,
7509,20181230,101,서북권,111181,은평구,29,15,0.019,0.021,0.9,0.005,225,44.945,,,,,,,,,,,,
7510,20181230,100,도심권,111131,용산구,24,14,0.012,0.03,0.5,0.003,196,38.545,,,,,,,,,,,,
7511,20181230,100,도심권,111123,종로구,29,15,0.015,0.027,0.6,0.004,225,44.646,,,,,,,,,,,,
7512,20181230,100,도심권,111121,중구,32,17,0.015,0.029,0.6,0.004,289,49.648,,,,,,,,,,,,
7513,20181231,101,서북권,111191,서대문구,43,27,0.008,0.037,1.1,0.005,729,71.15,,,,,,,,,,,,
7514,20181231,104,동남권,111274,강동구,43,32,0.004,0.045,0.7,0.005,1024,75.754,,,,,,,,,,,,
7515,20181231,104,동남권,111273,송파구,47,28,0.005,0.047,0.8,0.004,784,75.856,,,,,,,,,,,,
7516,20181231,104,동남권,111262,서초구,41,20,0.006,0.041,0.5,0.004,400,61.551,,,,,,,,,,,,
7517,20181231,104,동남권,111261,강남구,41,34,0.005,0.037,0.7,0.005,1156,75.747,,,,,,,,,,,,
